Case ID,Activity,Complete Timestamp,Outcome,outcome
b1_431,Send_home_insurance_quote,2004-03-10 16:51:14.046,,
b1_442,Prepare_acceptance_pack,2004-03-10 16:53:17.900,,
b1_442,Check_if_home_insurance_quote_is_requested,2004-03-10 16:55:04.506,,
b1_443,Check__application__form_completeness,2004-03-10 16:59:47.296,,
b1_440,Assess_loan_risk,2004-03-10 16:59:49.207,,
b1_446,Loan__application_received,2004-03-10 17:00:00.000,,
b1_438,Prepare_acceptance_pack,2004-03-10 17:01:53.431,,
b1_440,Assess_eligibility,2004-03-10 17:04:49.439,,
b1_445,Check__application__form_completeness,2004-03-10 17:04:56.759,,
b1_446,Check__application__form_completeness,2004-03-10 17:14:23.532,,
b1_446,Check_credit_history,2004-03-10 17:17:17.893,,
b1_446,Appraise_property,2004-03-10 17:22:45.381,,
b1_440,Prepare_acceptance_pack,2004-03-10 17:22:51.773,,
b1_442,Send_acceptance_pack,2004-03-10 17:24:13.254,,
b1_445,Check_credit_history,2004-03-10 17:24:41.592,,
b1_447,Loan__application_received,2004-03-10 17:30:00.000,,
b1_444,Assess_loan_risk,2004-03-10 17:40:08.486,,
b1_443,Check_credit_history,2004-03-10 17:42:31.496,,
b1_446,Assess_loan_risk,2004-03-10 17:44:18.428,,
b1_447,Check__application__form_completeness,2004-03-10 17:44:32.668,,
b1_440,Check_if_home_insurance_quote_is_requested,2004-03-10 17:45:16.711,,
b1_435,Reject_application,2004-03-10 17:50:45.195,,
b1_435,Loan_application_rejected,2004-03-10 17:51:45.195,False,False
b1_443,Appraise_property,2004-03-10 17:54:24.099,,
b1_437,Verify_repayment_agreement,2004-03-10 17:54:39.304,,
b1_438,Check_if_home_insurance_quote_is_requested,2004-03-10 17:58:29.127,,
b1_448,Loan__application_received,2004-03-10 18:00:00.000,,
b1_447,Check_credit_history,2004-03-11 10:02:10.955,,
b1_438,Send_home_insurance_quote,2004-03-11 10:02:59.107,,
b1_438,Verify_repayment_agreement,2004-03-11 10:03:49.524,,
b1_447,Assess_loan_risk,2004-03-11 10:06:38.599,,
b1_437,Cancel_application,2004-03-11 10:08:08.319,,
b1_437,Loan__application_canceled,2004-03-11 10:09:08.319,False,False
b1_446,Assess_eligibility,2004-03-11 10:11:20.076,,
b1_444,Assess_eligibility,2004-03-11 10:28:47.113,,
b1_449,Loan__application_received,2004-03-11 10:30:00.000,,
b1_445,Assess_loan_risk,2004-03-11 10:33:16.307,,
b1_431,Verify_repayment_agreement,2004-03-11 10:37:48.596,,
b1_447,Appraise_property,2004-03-11 10:38:50.646,,
b1_442,Verify_repayment_agreement,2004-03-11 10:40:19.883,,
b1_445,Appraise_property,2004-03-11 10:43:28.132,,
b1_444,Prepare_acceptance_pack,2004-03-11 10:51:12.957,,
b1_440,Send_acceptance_pack,2004-03-11 10:56:54.079,,
b1_448,Check__application__form_completeness,2004-03-11 10:58:46.806,,
b1_447,Assess_eligibility,2004-03-11 10:58:48.128,,
b1_442,Cancel_application,2004-03-11 10:58:48.303,,
b1_447,Prepare_acceptance_pack,2004-03-11 10:59:11.265,,
b1_442,Loan__application_canceled,2004-03-11 10:59:48.303,False,False
b1_450,Loan__application_received,2004-03-11 11:00:00.000,,
b1_447,Check_if_home_insurance_quote_is_requested,2004-03-11 11:03:08.564,,
b1_443,Assess_loan_risk,2004-03-11 11:03:40.680,,
b1_446,Reject_application,2004-03-11 11:06:30.106,,
b1_446,Loan_application_rejected,2004-03-11 11:07:30.106,False,False
b1_443,Assess_eligibility,2004-03-11 11:08:01.785,,
b1_445,Assess_eligibility,2004-03-11 11:18:22.424,,
b1_450,Check__application__form_completeness,2004-03-11 11:20:32.514,,
b1_443,Prepare_acceptance_pack,2004-03-11 11:25:16.856,,
b1_443,Check_if_home_insurance_quote_is_requested,2004-03-11 11:26:27.294,,
b1_450,Check_credit_history,2004-03-11 11:27:42.506,,
b1_451,Loan__application_received,2004-03-11 11:30:00.000,,
b1_449,Check__application__form_completeness,2004-03-11 11:30:19.903,,
b1_440,Verify_repayment_agreement,2004-03-11 11:37:19.111,,
b1_440,Cancel_application,2004-03-11 11:38:44.797,,
b1_438,Cancel_application,2004-03-11 11:39:00.963,,
b1_440,Loan__application_canceled,2004-03-11 11:39:44.797,False,False
b1_445,Prepare_acceptance_pack,2004-03-11 11:39:53.688,,
b1_438,Loan__application_canceled,2004-03-11 11:40:00.963,False,False
b1_431,Cancel_application,2004-03-11 11:42:45.490,,
b1_451,Check__application__form_completeness,2004-03-11 11:43:05.726,,
b1_444,Check_if_home_insurance_quote_is_requested,2004-03-11 11:43:43.014,,
b1_431,Loan__application_canceled,2004-03-11 11:43:45.490,False,False
b1_448,Return_application_back_to_applicant,2004-03-11 11:45:42.614,,
b1_445,Check_if_home_insurance_quote_is_requested,2004-03-11 11:45:51.105,,
b1_451,Return_application_back_to_applicant,2004-03-11 11:47:46.167,,
b1_451,Receive_updated_application,2004-03-11 11:48:55.153,,
b1_443,Send_home_insurance_quote,2004-03-11 11:50:45.423,,
b1_444,Send_acceptance_pack,2004-03-11 11:53:21.094,,
b1_447,Send_home_insurance_quote,2004-03-11 11:53:54.541,,
b1_444,Verify_repayment_agreement,2004-03-11 11:54:30.397,,
b1_443,Verify_repayment_agreement,2004-03-11 11:54:56.139,,
b1_451,Check__application__form_completeness,2004-03-11 11:56:15.145,,
b1_452,Loan__application_received,2004-03-11 12:00:00.000,,
b1_450,Assess_loan_risk,2004-03-11 12:00:48.418,,
b1_451,Appraise_property,2004-03-11 12:02:52.343,,
b1_443,Approve_application,2004-03-11 12:08:24.599,,
b1_443,Loan__application_approved,2004-03-11 12:09:24.599,True,True
b1_444,Approve_application,2004-03-11 12:12:17.220,,
b1_452,Check__application__form_completeness,2004-03-11 12:12:51.887,,
b1_444,Loan__application_approved,2004-03-11 12:13:17.220,True,True
b1_450,Appraise_property,2004-03-11 12:18:08.092,,
b1_450,Assess_eligibility,2004-03-11 12:21:09.524,,
b1_445,Send_home_insurance_quote,2004-03-11 12:22:30.245,,
b1_445,Verify_repayment_agreement,2004-03-11 12:26:33.678,,
b1_453,Loan__application_received,2004-03-11 12:30:00.000,,
b1_448,Receive_updated_application,2004-03-11 12:32:06.077,,
b1_451,Check_credit_history,2004-03-11 12:33:27.600,,
b1_452,Check_credit_history,2004-03-11 12:35:34.773,,
b1_449,Return_application_back_to_applicant,2004-03-11 12:38:02.358,,
b1_449,Receive_updated_application,2004-03-11 12:52:11.390,,
b1_454,Loan__application_received,2004-03-11 13:00:00.000,,
b1_452,Appraise_property,2004-03-11 13:00:27.916,,
b1_451,Assess_loan_risk,2004-03-11 13:04:16.806,,
b1_448,Check__application__form_completeness,2004-03-11 13:11:27.674,,
b1_453,Check__application__form_completeness,2004-03-11 13:14:40.294,,
b1_452,Assess_loan_risk,2004-03-11 13:15:38.788,,
b1_448,Appraise_property,2004-03-11 13:16:31.099,,
b1_450,Prepare_acceptance_pack,2004-03-11 13:18:14.271,,
b1_448,Check_credit_history,2004-03-11 13:18:16.559,,
b1_448,Assess_loan_risk,2004-03-11 13:20:46.899,,
b1_454,Check__application__form_completeness,2004-03-11 13:24:28.339,,
b1_454,Check_credit_history,2004-03-11 13:24:42.803,,
b1_453,Check_credit_history,2004-03-11 13:28:12.334,,
b1_450,Check_if_home_insurance_quote_is_requested,2004-03-11 13:29:18.112,,
b1_455,Loan__application_received,2004-03-11 13:30:00.000,,
b1_454,Appraise_property,2004-03-11 13:31:04.953,,
b1_447,Verify_repayment_agreement,2004-03-11 13:31:38.688,,
b1_450,Send_home_insurance_quote,2004-03-11 13:34:39.668,,
b1_450,Verify_repayment_agreement,2004-03-11 13:38:53.846,,
b1_450,Cancel_application,2004-03-11 13:39:07.866,,
b1_450,Loan__application_canceled,2004-03-11 13:40:07.866,False,False
b1_449,Check__application__form_completeness,2004-03-11 13:43:52.908,,
b1_449,Check_credit_history,2004-03-11 13:44:10.322,,
b1_453,Assess_loan_risk,2004-03-11 13:44:12.677,,
b1_452,Assess_eligibility,2004-03-11 13:44:49.109,,
b1_454,Assess_loan_risk,2004-03-11 13:48:44.602,,
b1_452,Prepare_acceptance_pack,2004-03-11 13:58:41.545,,
b1_453,Appraise_property,2004-03-11 13:58:50.696,,
b1_456,Loan__application_received,2004-03-11 14:00:00.000,,
b1_451,Assess_eligibility,2004-03-11 14:02:01.382,,
b1_456,Check__application__form_completeness,2004-03-11 14:03:07.586,,
b1_453,Assess_eligibility,2004-03-11 14:05:04.569,,
b1_449,Appraise_property,2004-03-11 14:05:48.222,,
b1_452,Check_if_home_insurance_quote_is_requested,2004-03-11 14:08:58.686,,
b1_449,Assess_loan_risk,2004-03-11 14:09:15.316,,
b1_455,Check__application__form_completeness,2004-03-11 14:19:27.249,,
b1_445,Cancel_application,2004-03-11 14:20:20.607,,
b1_445,Loan__application_canceled,2004-03-11 14:21:20.607,False,False
b1_456,Check_credit_history,2004-03-11 14:22:51.602,,
b1_457,Loan__application_received,2004-03-11 14:30:00.000,,
b1_455,Check_credit_history,2004-03-11 14:34:14.658,,
b1_453,Reject_application,2004-03-11 14:35:43.448,,
b1_455,Appraise_property,2004-03-11 14:36:41.001,,
b1_453,Loan_application_rejected,2004-03-11 14:36:43.448,False,False
b1_448,Assess_eligibility,2004-03-11 14:40:42.703,,
b1_456,Appraise_property,2004-03-11 14:44:47.409,,
b1_448,Prepare_acceptance_pack,2004-03-11 14:44:55.945,,
b1_457,Check__application__form_completeness,2004-03-11 14:50:25.917,,
b1_455,Assess_loan_risk,2004-03-11 14:50:59.841,,
b1_448,Check_if_home_insurance_quote_is_requested,2004-03-11 14:53:07.432,,
b1_449,Assess_eligibility,2004-03-11 14:54:06.144,,
b1_458,Loan__application_received,2004-03-11 15:00:00.000,,
b1_449,Prepare_acceptance_pack,2004-03-11 15:00:03.197,,
b1_451,Prepare_acceptance_pack,2004-03-11 15:02:42.437,,
b1_458,Check__application__form_completeness,2004-03-11 15:03:41.031,,
b1_447,Approve_application,2004-03-11 15:08:38.787,,
b1_447,Loan__application_approved,2004-03-11 15:09:38.787,True,True
b1_458,Appraise_property,2004-03-11 15:10:31.675,,
b1_458,Check_credit_history,2004-03-11 15:10:49.702,,
b1_454,Assess_eligibility,2004-03-11 15:11:08.763,,
b1_457,Check_credit_history,2004-03-11 15:14:17.993,,
b1_455,Assess_eligibility,2004-03-11 15:15:09.827,,
b1_458,Assess_loan_risk,2004-03-11 15:17:58.524,,
b1_457,Assess_loan_risk,2004-03-11 15:19:19.974,,
b1_459,Loan__application_received,2004-03-11 15:30:00.000,,
b1_456,Assess_loan_risk,2004-03-11 15:32:30.091,,
b1_455,Reject_application,2004-03-11 15:33:25.336,,
b1_455,Loan_application_rejected,2004-03-11 15:34:25.336,False,False
b1_448,Send_acceptance_pack,2004-03-11 15:37:34.684,,
b1_449,Check_if_home_insurance_quote_is_requested,2004-03-11 15:40:11.784,,
b1_454,Prepare_acceptance_pack,2004-03-11 15:43:05.693,,
b1_457,Appraise_property,2004-03-11 15:54:20.026,,
b1_454,Check_if_home_insurance_quote_is_requested,2004-03-11 15:56:46.550,,
b1_454,Send_home_insurance_quote,2004-03-11 15:59:01.016,,
b1_460,Loan__application_received,2004-03-11 16:00:00.000,,
b1_457,Assess_eligibility,2004-03-11 16:03:40.603,,
b1_449,Send_acceptance_pack,2004-03-11 16:06:13.566,,
b1_451,Check_if_home_insurance_quote_is_requested,2004-03-11 16:06:17.673,,
b1_460,Check__application__form_completeness,2004-03-11 16:07:27.071,,
b1_458,Assess_eligibility,2004-03-11 16:12:54.556,,
b1_458,Reject_application,2004-03-11 16:14:16.289,,
b1_449,Verify_repayment_agreement,2004-03-11 16:14:27.410,,
b1_458,Loan_application_rejected,2004-03-11 16:15:16.289,False,False
b1_456,Assess_eligibility,2004-03-11 16:16:02.727,,
b1_452,Send_home_insurance_quote,2004-03-11 16:24:52.371,,
b1_456,Reject_application,2004-03-11 16:28:19.476,,
b1_456,Loan_application_rejected,2004-03-11 16:29:19.476,False,False
b1_459,Check__application__form_completeness,2004-03-11 16:29:53.472,,
b1_461,Loan__application_received,2004-03-11 16:30:00.000,,
b1_459,Check_credit_history,2004-03-11 16:30:20.838,,
b1_457,Prepare_acceptance_pack,2004-03-11 16:32:43.672,,
b1_451,Send_acceptance_pack,2004-03-11 16:36:21.560,,
b1_459,Appraise_property,2004-03-11 16:36:38.992,,
b1_457,Check_if_home_insurance_quote_is_requested,2004-03-11 16:37:14.365,,
b1_459,Assess_loan_risk,2004-03-11 16:41:09.043,,
b1_448,Verify_repayment_agreement,2004-03-11 16:41:09.866,,
b1_451,Verify_repayment_agreement,2004-03-11 16:41:59.798,,
b1_460,Appraise_property,2004-03-11 16:51:00.472,,
b1_451,Cancel_application,2004-03-11 16:53:20.626,,
b1_451,Loan__application_canceled,2004-03-11 16:54:20.626,False,False
b1_462,Loan__application_received,2004-03-11 17:00:00.000,,
b1_452,Verify_repayment_agreement,2004-03-11 17:00:09.311,,
b1_462,Check__application__form_completeness,2004-03-11 17:04:35.559,,
b1_459,Assess_eligibility,2004-03-11 17:05:57.821,,
b1_452,Cancel_application,2004-03-11 17:08:28.488,,
b1_452,Loan__application_canceled,2004-03-11 17:09:28.488,False,False
b1_457,Send_home_insurance_quote,2004-03-11 17:11:47.346,,
b1_460,Check_credit_history,2004-03-11 17:15:58.179,,
b1_462,Check_credit_history,2004-03-11 17:17:09.461,,
b1_462,Assess_loan_risk,2004-03-11 17:18:34.595,,
b1_459,Prepare_acceptance_pack,2004-03-11 17:20:22.469,,
b1_457,Verify_repayment_agreement,2004-03-11 17:29:03.838,,
b1_463,Loan__application_received,2004-03-11 17:30:00.000,,
b1_459,Check_if_home_insurance_quote_is_requested,2004-03-11 17:30:51.296,,
b1_449,Cancel_application,2004-03-11 17:33:17.224,,
b1_449,Loan__application_canceled,2004-03-11 17:34:17.224,False,False
b1_457,Approve_application,2004-03-11 17:35:35.004,,
b1_457,Loan__application_approved,2004-03-11 17:36:35.004,True,True
b1_459,Send_acceptance_pack,2004-03-11 17:37:32.118,,
b1_459,Verify_repayment_agreement,2004-03-11 17:38:19.299,,
b1_463,Check__application__form_completeness,2004-03-11 17:49:21.158,,
b1_461,Check__application__form_completeness,2004-03-11 17:49:22.061,,
b1_462,Appraise_property,2004-03-11 17:57:43.373,,
b1_464,Loan__application_received,2004-03-11 18:00:00.000,,
b1_461,Check_credit_history,2004-03-12 10:00:27.806,,
b1_462,Assess_eligibility,2004-03-12 10:03:16.494,,
b1_462,Prepare_acceptance_pack,2004-03-12 10:10:57.647,,
b1_459,Cancel_application,2004-03-12 10:13:21.835,,
b1_461,Assess_loan_risk,2004-03-12 10:14:14.231,,
b1_459,Loan__application_canceled,2004-03-12 10:14:21.835,False,False
b1_462,Check_if_home_insurance_quote_is_requested,2004-03-12 10:17:41.005,,
b1_448,Approve_application,2004-03-12 10:27:47.512,,
b1_448,Loan__application_approved,2004-03-12 10:28:47.512,True,True
b1_465,Loan__application_received,2004-03-12 10:30:00.000,,
b1_460,Assess_loan_risk,2004-03-12 10:33:41.145,,
b1_454,Verify_repayment_agreement,2004-03-12 10:34:15.380,,
b1_462,Send_home_insurance_quote,2004-03-12 10:35:08.631,,
b1_465,Check__application__form_completeness,2004-03-12 10:35:47.034,,
b1_454,Cancel_application,2004-03-12 10:38:25.926,,
b1_465,Return_application_back_to_applicant,2004-03-12 10:39:22.222,,
b1_454,Loan__application_canceled,2004-03-12 10:39:25.926,False,False
b1_461,Appraise_property,2004-03-12 10:46:04.002,,
b1_460,Assess_eligibility,2004-03-12 10:53:37.782,,
b1_466,Loan__application_received,2004-03-12 11:00:00.000,,
b1_465,Receive_updated_application,2004-03-12 11:03:28.099,,
b1_465,Check__application__form_completeness,2004-03-12 11:04:47.935,,
b1_464,Check__application__form_completeness,2004-03-12 11:09:23.518,,
b1_465,Appraise_property,2004-03-12 11:11:33.520,,
b1_460,Prepare_acceptance_pack,2004-03-12 11:13:02.925,,
b1_460,Check_if_home_insurance_quote_is_requested,2004-03-12 11:13:33.529,,
b1_464,Check_credit_history,2004-03-12 11:14:59.106,,
b1_462,Verify_repayment_agreement,2004-03-12 11:15:12.436,,
b1_465,Check_credit_history,2004-03-12 11:17:25.075,,
b1_464,Assess_loan_risk,2004-03-12 11:19:08.809,,
b1_460,Send_acceptance_pack,2004-03-12 11:23:43.985,,
b1_464,Appraise_property,2004-03-12 11:24:24.003,,
b1_467,Loan__application_received,2004-03-12 11:30:00.000,,
b1_464,Assess_eligibility,2004-03-12 11:30:17.746,,
b1_462,Approve_application,2004-03-12 11:32:41.722,,
b1_462,Loan__application_approved,2004-03-12 11:33:41.722,True,True
b1_465,Assess_loan_risk,2004-03-12 11:38:36.381,,
b1_465,Assess_eligibility,2004-03-12 11:44:29.931,,
b1_463,Check_credit_history,2004-03-12 11:52:02.133,,
b1_463,Appraise_property,2004-03-12 11:55:46.244,,
b1_460,Verify_repayment_agreement,2004-03-12 11:59:50.968,,
b1_468,Loan__application_received,2004-03-12 12:00:00.000,,
b1_464,Prepare_acceptance_pack,2004-03-12 12:06:56.129,,
b1_465,Reject_application,2004-03-12 12:25:15.746,,
b1_463,Assess_loan_risk,2004-03-12 12:25:20.508,,
b1_465,Loan_application_rejected,2004-03-12 12:26:15.746,False,False
b1_469,Loan__application_received,2004-03-12 12:30:00.000,,
b1_463,Assess_eligibility,2004-03-12 12:30:35.571,,
b1_469,Check__application__form_completeness,2004-03-12 12:42:50.642,,
b1_463,Prepare_acceptance_pack,2004-03-12 12:49:10.288,,
b1_461,Assess_eligibility,2004-03-12 12:50:18.023,,
b1_469,Check_credit_history,2004-03-12 12:58:54.472,,
b1_470,Loan__application_received,2004-03-12 13:00:00.000,,
b1_469,Appraise_property,2004-03-12 13:05:44.086,,
b1_469,Assess_loan_risk,2004-03-12 13:07:34.741,,
b1_467,Check__application__form_completeness,2004-03-12 13:13:00.002,,
b1_466,Check__application__form_completeness,2004-03-12 13:14:06.603,,
b1_464,Check_if_home_insurance_quote_is_requested,2004-03-12 13:15:11.249,,
b1_468,Check__application__form_completeness,2004-03-12 13:17:52.652,,
b1_467,Check_credit_history,2004-03-12 13:19:46.301,,
b1_469,Assess_eligibility,2004-03-12 13:22:29.429,,
b1_466,Appraise_property,2004-03-12 13:23:44.596,,
b1_469,Prepare_acceptance_pack,2004-03-12 13:23:53.468,,
b1_461,Reject_application,2004-03-12 13:25:13.129,,
b1_461,Loan_application_rejected,2004-03-12 13:26:13.129,False,False
b1_471,Loan__application_received,2004-03-12 13:30:00.000,,
b1_468,Appraise_property,2004-03-12 13:30:47.015,,
b1_460,Cancel_application,2004-03-12 13:35:34.403,,
b1_460,Loan__application_canceled,2004-03-12 13:36:34.403,False,False
b1_467,Appraise_property,2004-03-12 13:42:57.104,,
b1_463,Check_if_home_insurance_quote_is_requested,2004-03-12 13:46:33.251,,
b1_468,Check_credit_history,2004-03-12 13:47:56.972,,
b1_467,Assess_loan_risk,2004-03-12 13:48:33.328,,
b1_464,Send_home_insurance_quote,2004-03-12 13:52:35.631,,
b1_471,Check__application__form_completeness,2004-03-12 13:54:07.386,,
b1_464,Verify_repayment_agreement,2004-03-12 13:59:08.986,,
b1_472,Loan__application_received,2004-03-12 14:00:00.000,,
b1_469,Check_if_home_insurance_quote_is_requested,2004-03-12 14:01:58.408,,
b1_467,Assess_eligibility,2004-03-12 14:02:30.012,,
b1_471,Return_application_back_to_applicant,2004-03-12 14:07:47.751,,
b1_472,Check__application__form_completeness,2004-03-12 14:16:18.327,,
b1_466,Check_credit_history,2004-03-12 14:21:32.865,,
b1_469,Send_acceptance_pack,2004-03-12 14:22:09.525,,
b1_463,Send_acceptance_pack,2004-03-12 14:22:46.468,,
b1_473,Loan__application_received,2004-03-12 14:30:00.000,,
b1_472,Appraise_property,2004-03-12 14:32:18.742,,
b1_471,Receive_updated_application,2004-03-12 14:33:47.394,,
b1_467,Reject_application,2004-03-12 14:34:34.689,,
b1_471,Check__application__form_completeness,2004-03-12 14:35:15.767,,
b1_467,Loan_application_rejected,2004-03-12 14:35:34.689,False,False
b1_472,Check_credit_history,2004-03-12 14:35:42.271,,
b1_472,Assess_loan_risk,2004-03-12 14:39:07.307,,
b1_469,Verify_repayment_agreement,2004-03-12 14:51:08.240,,
b1_471,Check_credit_history,2004-03-12 14:55:44.108,,
b1_474,Loan__application_received,2004-03-12 15:00:00.000,,
b1_464,Cancel_application,2004-03-12 15:06:02.923,,
b1_464,Loan__application_canceled,2004-03-12 15:07:02.923,False,False
b1_469,Approve_application,2004-03-12 15:18:27.381,,
b1_469,Loan__application_approved,2004-03-12 15:19:27.381,True,True
b1_473,Check__application__form_completeness,2004-03-12 15:22:32.099,,
b1_470,Check__application__form_completeness,2004-03-12 15:24:35.534,,
b1_471,Appraise_property,2004-03-12 15:25:30.360,,
b1_475,Loan__application_received,2004-03-12 15:30:00.000,,
b1_471,Assess_loan_risk,2004-03-12 15:38:28.001,,
b1_468,Assess_loan_risk,2004-03-12 15:39:34.451,,
b1_466,Assess_loan_risk,2004-03-12 15:40:40.423,,
b1_463,Verify_repayment_agreement,2004-03-12 15:47:03.101,,
b1_473,Check_credit_history,2004-03-12 15:55:01.349,,
b1_475,Check__application__form_completeness,2004-03-12 15:56:35.521,,
b1_471,Assess_eligibility,2004-03-12 15:57:43.386,,
b1_468,Assess_eligibility,2004-03-12 15:59:55.331,,
b1_476,Loan__application_received,2004-03-12 16:00:00.000,,
b1_473,Assess_loan_risk,2004-03-12 16:00:26.579,,
b1_476,Check__application__form_completeness,2004-03-12 16:04:36.917,,
b1_472,Assess_eligibility,2004-03-12 16:06:09.182,,
b1_468,Reject_application,2004-03-12 16:08:23.717,,
b1_476,Check_credit_history,2004-03-12 16:09:01.087,,
b1_468,Loan_application_rejected,2004-03-12 16:09:23.717,False,False
b1_463,Approve_application,2004-03-12 16:10:29.801,,
b1_463,Loan__application_approved,2004-03-12 16:11:29.801,True,True
b1_475,Return_application_back_to_applicant,2004-03-12 16:12:07.716,,
b1_476,Assess_loan_risk,2004-03-12 16:12:25.876,,
b1_475,Receive_updated_application,2004-03-12 16:16:53.115,,
b1_476,Appraise_property,2004-03-12 16:17:08.851,,
b1_471,Reject_application,2004-03-12 16:22:16.941,,
b1_471,Loan_application_rejected,2004-03-12 16:23:16.941,False,False
b1_477,Loan__application_received,2004-03-12 16:30:00.000,,
b1_470,Check_credit_history,2004-03-12 16:32:38.642,,
b1_472,Prepare_acceptance_pack,2004-03-12 16:34:42.369,,
b1_466,Assess_eligibility,2004-03-12 16:35:00.821,,
b1_472,Check_if_home_insurance_quote_is_requested,2004-03-12 16:37:51.677,,
b1_470,Assess_loan_risk,2004-03-12 16:41:35.913,,
b1_474,Check__application__form_completeness,2004-03-12 16:51:25.814,,
b1_476,Assess_eligibility,2004-03-12 16:52:50.560,,
b1_472,Send_home_insurance_quote,2004-03-12 16:59:07.375,,
b1_478,Loan__application_received,2004-03-12 17:00:00.000,,
b1_473,Appraise_property,2004-03-12 17:11:19.330,,
b1_477,Check__application__form_completeness,2004-03-12 17:11:46.363,,
b1_475,Check__application__form_completeness,2004-03-12 17:14:31.989,,
b1_478,Check__application__form_completeness,2004-03-12 17:17:20.098,,
b1_475,Check_credit_history,2004-03-12 17:22:38.636,,
b1_474,Appraise_property,2004-03-12 17:23:04.925,,
b1_475,Assess_loan_risk,2004-03-12 17:25:32.368,,
b1_479,Loan__application_received,2004-03-12 17:30:00.000,,
b1_473,Assess_eligibility,2004-03-12 17:36:34.916,,
b1_473,Prepare_acceptance_pack,2004-03-12 17:37:52.031,,
b1_474,Check_credit_history,2004-03-12 17:39:01.391,,
b1_466,Reject_application,2004-03-12 17:42:44.395,,
b1_466,Loan_application_rejected,2004-03-12 17:43:44.395,False,False
b1_479,Check__application__form_completeness,2004-03-12 17:43:49.359,,
b1_472,Verify_repayment_agreement,2004-03-12 17:44:04.037,,
b1_477,Appraise_property,2004-03-12 17:46:46.143,,
b1_470,Appraise_property,2004-03-12 17:50:52.890,,
b1_473,Check_if_home_insurance_quote_is_requested,2004-03-12 17:51:06.026,,
b1_472,Cancel_application,2004-03-12 17:55:29.015,,
b1_476,Prepare_acceptance_pack,2004-03-12 17:55:48.960,,
b1_472,Loan__application_canceled,2004-03-12 17:56:29.015,False,False
b1_480,Loan__application_received,2004-03-12 18:00:00.000,,
b1_479,Appraise_property,2004-03-15 10:01:03.786,,
b1_477,Check_credit_history,2004-03-15 10:03:51.188,,
b1_474,Assess_loan_risk,2004-03-15 10:05:28.702,,
b1_475,Appraise_property,2004-03-15 10:05:44.328,,
b1_478,Check_credit_history,2004-03-15 10:10:52.397,,
b1_479,Check_credit_history,2004-03-15 10:11:53.903,,
b1_473,Send_home_insurance_quote,2004-03-15 10:12:45.432,,
b1_478,Appraise_property,2004-03-15 10:13:18.194,,
b1_477,Assess_loan_risk,2004-03-15 10:15:44.456,,
b1_479,Assess_loan_risk,2004-03-15 10:18:16.522,,
b1_470,Assess_eligibility,2004-03-15 10:18:17.522,,
b1_478,Assess_loan_risk,2004-03-15 10:20:30.018,,
b1_473,Verify_repayment_agreement,2004-03-15 10:25:33.894,,
b1_475,Assess_eligibility,2004-03-15 10:29:58.612,,
b1_481,Loan__application_received,2004-03-15 10:30:00.000,,
b1_479,Assess_eligibility,2004-03-15 10:30:38.219,,
b1_479,Reject_application,2004-03-15 10:32:50.079,,
b1_480,Check__application__form_completeness,2004-03-15 10:33:46.341,,
b1_479,Loan_application_rejected,2004-03-15 10:33:50.079,False,False
b1_481,Check__application__form_completeness,2004-03-15 10:35:10.063,,
b1_478,Assess_eligibility,2004-03-15 10:35:57.305,,
b1_477,Assess_eligibility,2004-03-15 10:37:05.072,,
b1_473,Approve_application,2004-03-15 10:37:16.835,,
b1_473,Loan__application_approved,2004-03-15 10:38:16.835,True,True
b1_480,Appraise_property,2004-03-15 10:41:22.494,,
b1_470,Prepare_acceptance_pack,2004-03-15 10:45:29.974,,
b1_478,Reject_application,2004-03-15 10:48:50.837,,
b1_478,Loan_application_rejected,2004-03-15 10:49:50.837,False,False
b1_481,Appraise_property,2004-03-15 10:55:26.288,,
b1_475,Prepare_acceptance_pack,2004-03-15 10:57:04.066,,
b1_480,Check_credit_history,2004-03-15 10:57:25.175,,
b1_482,Loan__application_received,2004-03-15 11:00:00.000,,
b1_476,Check_if_home_insurance_quote_is_requested,2004-03-15 11:00:10.328,,
b1_480,Assess_loan_risk,2004-03-15 11:02:09.827,,
b1_475,Check_if_home_insurance_quote_is_requested,2004-03-15 11:02:54.889,,
b1_477,Reject_application,2004-03-15 11:05:11.344,,
b1_477,Loan_application_rejected,2004-03-15 11:06:11.344,False,False
b1_474,Assess_eligibility,2004-03-15 11:12:32.339,,
b1_470,Check_if_home_insurance_quote_is_requested,2004-03-15 11:21:47.856,,
b1_474,Reject_application,2004-03-15 11:27:35.691,,
b1_474,Loan_application_rejected,2004-03-15 11:28:35.691,False,False
b1_480,Assess_eligibility,2004-03-15 11:29:52.498,,
b1_483,Loan__application_received,2004-03-15 11:30:00.000,,
b1_482,Check__application__form_completeness,2004-03-15 11:40:55.743,,
b1_482,Appraise_property,2004-03-15 11:43:52.416,,
b1_476,Send_home_insurance_quote,2004-03-15 11:44:25.416,,
b1_483,Check__application__form_completeness,2004-03-15 11:46:01.302,,
b1_483,Appraise_property,2004-03-15 11:53:52.347,,
b1_484,Loan__application_received,2004-03-15 12:00:00.000,,
b1_480,Prepare_acceptance_pack,2004-03-15 12:03:56.358,,
b1_482,Check_credit_history,2004-03-15 12:04:09.999,,
b1_476,Verify_repayment_agreement,2004-03-15 12:04:51.778,,
b1_480,Check_if_home_insurance_quote_is_requested,2004-03-15 12:12:37.097,,
