Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,outcome
Application_1088217054,A_Cancelled,User_1,2016-03-10 16:00:35.840,2016/03/10 16:00:35.840,
Application_1088217054,O_Cancelled,User_1,2016-03-10 16:00:35.875,2016/03/10 16:00:35.875,False
Application_510796401,A_Cancelled,User_1,2016-03-10 16:00:39.836,2016/03/10 16:00:39.836,
Application_510796401,O_Cancelled,User_1,2016-03-10 16:00:39.870,2016/03/10 16:00:39.870,
Application_510796401,O_Cancelled,User_1,2016-03-10 16:00:39.880,2016/03/10 16:00:39.880,False
Application_914663476,A_Cancelled,User_1,2016-03-10 16:00:46.282,2016/03/10 16:00:46.282,
Application_914663476,O_Cancelled,User_1,2016-03-10 16:00:46.309,2016/03/10 16:00:46.309,False
Application_285495099,A_Cancelled,User_1,2016-03-10 16:00:48.690,2016/03/10 16:00:48.690,
Application_285495099,O_Cancelled,User_1,2016-03-10 16:00:48.733,2016/03/10 16:00:48.733,False
Application_1628685987,A_Cancelled,User_1,2016-03-10 16:00:54.277,2016/03/10 16:00:54.277,
Application_1628685987,O_Cancelled,User_1,2016-03-10 16:00:54.307,2016/03/10 16:00:54.307,False
Application_255181717,A_Create Application,User_1,2016-03-10 16:03:32.328,2016/03/10 16:03:32.328,
Application_255181717,A_Submitted,User_1,2016-03-10 16:03:32.370,2016/03/10 16:03:32.370,
Application_1251582652,W_Validate application,User_113,2016-03-10 17:04:36.458,2016/03/10 17:04:36.458,
Application_1251582652,A_Validating,User_113,2016-03-10 17:04:37.638,2016/03/10 17:04:37.638,
Application_1251582652,O_Returned,User_113,2016-03-10 17:04:44.840,2016/03/10 17:04:44.840,
Application_772899725,W_Handle leads,User_43,2016-03-10 17:07:54.822,2016/03/10 17:09:28.722,
Application_772899725,W_Complete application,User_43,2016-03-10 17:09:28.747,2016/03/10 17:09:28.747,
Application_772899725,A_Concept,User_43,2016-03-10 17:09:28.753,2016/03/10 17:09:28.753,
Application_995957898,W_Handle leads,User_43,2016-03-10 17:11:36.516,2016/03/10 17:16:13.544,
Application_1247090948,O_Accepted,User_30,2016-03-10 17:12:02.471,2016/03/10 17:12:02.471,True
Application_1247090948,A_Pending,User_30,2016-03-10 17:12:02.479,2016/03/10 17:12:02.479,True
Application_995957898,W_Complete application,User_32,2016-03-10 17:16:13.558,2016/03/14 18:16:42.541,
Application_995957898,A_Concept,User_43,2016-03-10 17:16:13.565,2016/03/10 17:16:13.565,
Application_2021114965,W_Complete application,User_41,2016-03-10 17:18:38.509,2016/03/10 17:18:38.509,
Application_1309205887,W_Complete application,User_41,2016-03-10 17:20:50.613,2016/03/10 17:20:50.613,
Application_641508359,A_Create Application,User_5,2016-03-10 17:26:12.331,2016/03/10 17:26:12.331,
Application_641508359,W_Complete application,User_5,2016-03-10 17:26:12.342,2016/03/10 17:39:15.512,
Application_641508359,A_Concept,User_5,2016-03-10 17:26:12.345,2016/03/10 17:26:12.345,
Application_4535060,A_Accepted,User_16,2016-03-10 17:29:39.356,2016/03/10 17:29:39.356,
Application_641508359,A_Accepted,User_5,2016-03-10 17:37:00.050,2016/03/10 17:37:00.050,
Application_641508359,O_Create Offer,User_5,2016-03-10 17:39:00.229,2016/03/10 17:39:00.229,
Application_641508359,O_Created,User_5,2016-03-10 17:39:01.572,2016/03/10 17:39:01.572,
Application_4535060,O_Create Offer,User_16,2016-03-10 17:39:08.071,2016/03/10 17:39:08.071,
Application_4535060,O_Created,User_16,2016-03-10 17:39:09.619,2016/03/10 17:39:09.619,
Application_641508359,O_Sent (mail and online),User_5,2016-03-10 17:39:15.492,2016/03/10 17:39:15.492,
Application_641508359,W_Call after offers,User_5,2016-03-10 17:39:15.530,2016/03/10 17:39:15.530,
Application_641508359,A_Complete,User_5,2016-03-10 17:39:15.533,2016/03/10 17:39:15.533,
Application_4535060,O_Sent (mail and online),User_16,2016-03-10 17:40:32.642,2016/03/10 17:40:32.642,
Application_4535060,W_Call after offers,User_16,2016-03-10 17:40:32.668,2016/03/10 17:40:32.668,
Application_4535060,A_Complete,User_16,2016-03-10 17:40:32.670,2016/03/10 17:40:32.670,
Application_1147393764,A_Create Application,User_5,2016-03-10 17:50:06.708,2016/03/10 17:50:06.708,
Application_1147393764,W_Complete application,User_5,2016-03-10 17:50:06.718,2016/03/10 18:00:05.967,
Application_1147393764,A_Concept,User_5,2016-03-10 17:50:06.720,2016/03/10 17:50:06.720,
Application_1147393764,A_Accepted,User_5,2016-03-10 17:52:06.434,2016/03/10 17:52:06.434,
Application_1170038106,W_Validate application,User_75,2016-03-10 17:52:59.297,2016/03/11 21:43:24.097,
Application_1170038106,A_Validating,User_113,2016-03-10 17:53:00.386,2016/03/10 17:53:00.386,
Application_1170038106,O_Returned,User_113,2016-03-10 17:53:14.283,2016/03/10 17:53:14.283,
Application_1147393764,O_Create Offer,User_5,2016-03-10 17:53:34.942,2016/03/10 17:53:34.942,
Application_1147393764,O_Created,User_5,2016-03-10 17:53:36.149,2016/03/10 17:53:36.149,
Application_397939645,W_Validate application,User_112,2016-03-10 17:54:31.605,2016/03/10 17:54:31.605,
Application_397939645,A_Validating,User_112,2016-03-10 17:54:32.412,2016/03/10 17:54:32.412,
Application_397939645,O_Returned,User_112,2016-03-10 17:54:53.569,2016/03/10 17:54:53.569,
Application_255181717,W_Handle leads,User_43,2016-03-10 17:57:25.510,2016/03/10 18:42:27.030,
Application_853756243,A_Create Application,User_41,2016-03-10 17:57:44.789,2016/03/10 17:57:44.789,
Application_853756243,W_Complete application,User_41,2016-03-10 17:57:44.807,2016/03/10 18:02:36.601,
Application_853756243,A_Concept,User_41,2016-03-10 17:57:44.813,2016/03/10 17:57:44.813,
Application_853756243,A_Accepted,User_41,2016-03-10 17:59:51.348,2016/03/10 17:59:51.348,
Application_1147393764,O_Sent (mail and online),User_5,2016-03-10 18:00:05.948,2016/03/10 18:00:05.948,
Application_1147393764,W_Call after offers,User_5,2016-03-10 18:00:05.977,2016/03/10 18:00:05.977,
Application_1147393764,A_Complete,User_5,2016-03-10 18:00:05.979,2016/03/10 18:00:05.979,
Application_853756243,O_Create Offer,User_41,2016-03-10 18:02:10.703,2016/03/10 18:02:10.703,
Application_853756243,O_Created,User_41,2016-03-10 18:02:12.110,2016/03/10 18:02:12.110,
Application_853756243,O_Sent (mail and online),User_41,2016-03-10 18:02:36.585,2016/03/10 18:02:36.585,
Application_853756243,W_Call after offers,User_41,2016-03-10 18:02:36.610,2016/03/10 18:02:36.610,
Application_853756243,A_Complete,User_41,2016-03-10 18:02:36.612,2016/03/10 18:02:36.612,
Application_1296253491,A_Accepted,User_42,2016-03-10 18:11:20.389,2016/03/10 18:11:20.389,
Application_1296253491,O_Create Offer,User_42,2016-03-10 18:19:16.704,2016/03/10 18:19:16.704,
Application_1296253491,O_Created,User_42,2016-03-10 18:19:17.916,2016/03/10 18:19:17.916,
Application_1296253491,O_Sent (mail and online),User_42,2016-03-10 18:20:19.665,2016/03/10 18:20:19.665,
Application_1296253491,W_Call after offers,User_42,2016-03-10 18:20:19.776,2016/03/10 18:20:19.776,
Application_1296253491,A_Complete,User_42,2016-03-10 18:20:19.778,2016/03/10 18:20:19.778,
Application_1237304810,O_Accepted,User_90,2016-03-10 18:21:24.221,2016/03/10 18:21:24.221,True
Application_1237304810,A_Pending,User_90,2016-03-10 18:21:24.225,2016/03/10 18:21:24.225,True
Application_663896719,A_Accepted,User_41,2016-03-10 18:24:54.546,2016/03/10 18:24:54.546,
Application_663896719,O_Create Offer,User_41,2016-03-10 18:28:53.451,2016/03/10 18:28:53.451,
Application_663896719,O_Created,User_41,2016-03-10 18:28:54.740,2016/03/10 18:28:54.740,
Application_663896719,O_Sent (mail and online),User_41,2016-03-10 18:29:09.966,2016/03/10 18:29:09.966,
Application_663896719,W_Call after offers,User_41,2016-03-10 18:29:10.023,2016/03/10 18:29:10.023,
Application_663896719,A_Complete,User_41,2016-03-10 18:29:10.028,2016/03/10 18:29:10.028,
Application_1803003160,W_Validate application,User_68,2016-03-10 18:33:50.446,2016/03/15 16:40:07.507,
Application_1803003160,A_Validating,User_112,2016-03-10 18:33:51.394,2016/03/10 18:33:51.394,
Application_1803003160,O_Returned,User_112,2016-03-10 18:34:42.861,2016/03/10 18:34:42.861,
Application_1472029641,A_Accepted,User_35,2016-03-10 18:38:54.037,2016/03/10 18:38:54.037,
Application_1789438034,A_Create Application,User_5,2016-03-10 18:39:19.151,2016/03/10 18:39:19.151,
Application_1789438034,A_Concept,User_5,2016-03-10 18:39:19.154,2016/03/10 18:39:19.154,
Application_1789438034,W_Complete application,User_5,2016-03-10 18:39:19.333,2016/03/10 18:48:28.667,
Application_1789438034,A_Accepted,User_5,2016-03-10 18:41:32.674,2016/03/10 18:41:32.674,
Application_255181717,W_Complete application,User_43,2016-03-10 18:42:27.069,2016/03/10 18:42:27.069,
Application_255181717,A_Concept,User_43,2016-03-10 18:42:27.079,2016/03/10 18:42:27.079,
Application_1472029641,O_Create Offer,User_35,2016-03-10 18:46:06.517,2016/03/10 18:46:06.517,
Application_1472029641,O_Created,User_35,2016-03-10 18:46:08.413,2016/03/10 18:46:08.413,
Application_1472029641,O_Sent (mail and online),User_35,2016-03-10 18:46:27.868,2016/03/10 18:46:27.868,
Application_1472029641,W_Call after offers,User_35,2016-03-10 18:46:27.907,2016/03/10 18:46:27.907,
Application_1472029641,A_Complete,User_35,2016-03-10 18:46:27.910,2016/03/10 18:46:27.910,
Application_1789438034,O_Create Offer,User_5,2016-03-10 18:47:55.791,2016/03/10 18:47:55.791,
Application_1789438034,O_Created,User_5,2016-03-10 18:47:58.258,2016/03/10 18:47:58.258,
Application_1789438034,O_Sent (online only),User_5,2016-03-10 18:48:28.649,2016/03/10 18:48:28.649,
Application_1789438034,W_Call after offers,User_114,2016-03-10 18:48:28.677,2016/03/10 23:21:42.429,
Application_1789438034,A_Complete,User_5,2016-03-10 18:48:28.679,2016/03/10 18:48:28.679,
Application_1593230963,W_Complete application,User_42,2016-03-10 19:09:03.592,2016/03/10 19:19:47.634,
Application_1593230963,A_Accepted,User_42,2016-03-10 19:17:58.390,2016/03/10 19:17:58.390,
Application_1002032547,A_Create Application,User_1,2016-03-10 19:18:44.920,2016/03/10 19:18:44.920,
Application_1002032547,A_Submitted,User_1,2016-03-10 19:18:45.022,2016/03/10 19:18:45.022,
Application_1593230963,O_Create Offer,User_42,2016-03-10 19:19:18.012,2016/03/10 19:19:18.012,
Application_1593230963,O_Created,User_42,2016-03-10 19:19:19.515,2016/03/10 19:19:19.515,
Application_1593230963,O_Sent (mail and online),User_42,2016-03-10 19:19:47.550,2016/03/10 19:19:47.550,
Application_1593230963,W_Call after offers,User_42,2016-03-10 19:19:47.653,2016/03/10 19:19:47.653,
Application_1593230963,A_Complete,User_42,2016-03-10 19:19:47.656,2016/03/10 19:19:47.656,
Application_1002032547,A_Concept,User_1,2016-03-10 19:19:59.560,2016/03/10 19:19:59.560,
Application_1206994370,W_Validate application,User_99,2016-03-10 19:38:24.853,2016/03/14 21:47:13.821,
Application_1206994370,A_Validating,User_112,2016-03-10 19:38:25.909,2016/03/10 19:38:25.909,
Application_1206994370,O_Returned,User_112,2016-03-10 19:39:38.832,2016/03/10 19:39:38.832,
Application_1224365187,W_Complete application,User_42,2016-03-10 19:52:06.053,2016/03/10 20:01:21.546,
Application_1224365187,A_Accepted,User_42,2016-03-10 19:58:20.441,2016/03/10 19:58:20.441,
Application_1600799981,O_Accepted,User_87,2016-03-10 20:00:16.495,2016/03/10 20:00:16.495,True
Application_1600799981,A_Pending,User_87,2016-03-10 20:00:16.500,2016/03/10 20:00:16.500,True
Application_1224365187,O_Create Offer,User_42,2016-03-10 20:01:05.452,2016/03/10 20:01:05.452,
Application_1224365187,O_Created,User_42,2016-03-10 20:01:06.798,2016/03/10 20:01:06.798,
Application_1224365187,O_Sent (mail and online),User_42,2016-03-10 20:01:21.503,2016/03/10 20:01:21.503,
Application_1224365187,W_Call after offers,User_42,2016-03-10 20:01:21.562,2016/03/10 20:01:21.562,
Application_1224365187,A_Complete,User_42,2016-03-10 20:01:21.566,2016/03/10 20:01:21.566,
Application_507577219,W_Complete application,User_41,2016-03-10 20:02:19.746,2016/03/10 20:32:28.699,
Application_823592551,W_Complete application,User_42,2016-03-10 20:17:55.843,2016/03/10 20:30:18.628,
Application_1309205887,A_Accepted,User_35,2016-03-10 20:20:40.680,2016/03/10 20:20:40.680,
Application_507577219,A_Accepted,User_41,2016-03-10 20:21:02.184,2016/03/10 20:21:02.184,
Application_1309205887,O_Create Offer,User_35,2016-03-10 20:23:18.687,2016/03/10 20:23:18.687,
Application_1309205887,O_Created,User_35,2016-03-10 20:23:19.962,2016/03/10 20:23:19.962,
Application_1309205887,O_Sent (mail and online),User_35,2016-03-10 20:23:31.492,2016/03/10 20:23:31.492,
Application_1309205887,W_Call after offers,User_35,2016-03-10 20:23:31.517,2016/03/10 20:23:31.517,
Application_1309205887,A_Complete,User_35,2016-03-10 20:23:31.519,2016/03/10 20:23:31.519,
Application_507577219,O_Create Offer,User_41,2016-03-10 20:26:03.940,2016/03/10 20:26:03.940,
Application_507577219,O_Created,User_41,2016-03-10 20:26:05.190,2016/03/10 20:26:05.190,
Application_823592551,A_Accepted,User_42,2016-03-10 20:27:10.245,2016/03/10 20:27:10.245,
Application_507577219,O_Create Offer,User_41,2016-03-10 20:28:30.748,2016/03/10 20:28:30.748,
Application_507577219,O_Created,User_41,2016-03-10 20:28:31.943,2016/03/10 20:28:31.943,
Application_507577219,O_Cancelled,User_41,2016-03-10 20:28:47.133,2016/03/10 20:28:47.133,
Application_1801676377,W_Validate application,User_119,2016-03-10 20:29:48.313,2016/03/10 20:29:48.313,
Application_1801676377,A_Validating,User_119,2016-03-10 20:29:49.177,2016/03/10 20:29:49.177,
Application_1801676377,O_Returned,User_119,2016-03-10 20:29:55.574,2016/03/10 20:29:55.574,
Application_823592551,O_Create Offer,User_42,2016-03-10 20:30:02.078,2016/03/10 20:30:02.078,
Application_823592551,O_Created,User_42,2016-03-10 20:30:03.346,2016/03/10 20:30:03.346,
Application_1351392071,A_Accepted,User_4,2016-03-10 20:30:07.244,2016/03/10 20:30:07.244,
Application_823592551,O_Sent (mail and online),User_42,2016-03-10 20:30:18.589,2016/03/10 20:30:18.589,
Application_823592551,W_Call after offers,User_42,2016-03-10 20:30:18.644,2016/03/10 20:30:18.644,
Application_823592551,A_Complete,User_42,2016-03-10 20:30:18.647,2016/03/10 20:30:18.647,
Application_507577219,O_Sent (mail and online),User_41,2016-03-10 20:32:28.683,2016/03/10 20:32:28.683,
Application_507577219,W_Call after offers,User_41,2016-03-10 20:32:28.710,2016/03/10 20:32:28.710,
Application_507577219,A_Complete,User_41,2016-03-10 20:32:28.712,2016/03/10 20:32:28.712,
Application_1351392071,O_Create Offer,User_4,2016-03-10 20:32:52.482,2016/03/10 20:32:52.482,
Application_1351392071,O_Created,User_4,2016-03-10 20:32:53.807,2016/03/10 20:32:53.807,
Application_1351392071,O_Sent (mail and online),User_4,2016-03-10 20:33:13.866,2016/03/10 20:33:13.866,
Application_1351392071,W_Call after offers,User_4,2016-03-10 20:33:13.891,2016/03/10 20:33:13.891,
Application_1351392071,A_Complete,User_4,2016-03-10 20:33:13.893,2016/03/10 20:33:13.893,
Application_813566697,O_Accepted,User_102,2016-03-10 20:59:18.021,2016/03/10 20:59:18.021,True
Application_813566697,A_Pending,User_102,2016-03-10 20:59:18.026,2016/03/10 20:59:18.026,True
Application_1635441277,A_Accepted,User_5,2016-03-10 21:00:46.077,2016/03/10 21:00:46.077,
Application_1731351151,W_Complete application,User_42,2016-03-10 21:07:52.666,2016/03/11 00:30:08.574,
Application_632112558,W_Validate application,User_119,2016-03-10 21:09:55.360,2016/03/10 21:09:55.360,
Application_632112558,A_Validating,User_119,2016-03-10 21:09:56.122,2016/03/10 21:09:56.122,
Application_632112558,O_Returned,User_119,2016-03-10 21:10:02.131,2016/03/10 21:10:02.131,
Application_2021114965,A_Accepted,User_46,2016-03-10 21:30:15.923,2016/03/10 21:30:15.923,
Application_258049460,O_Create Offer,User_47,2016-03-10 21:33:49.692,2016/03/10 21:33:49.692,
Application_258049460,O_Created,User_47,2016-03-10 21:33:51.053,2016/03/10 21:33:51.053,
Application_258049460,O_Sent (mail and online),User_47,2016-03-10 21:35:28.445,2016/03/10 21:35:28.445,
Application_258049460,W_Call after offers,User_47,2016-03-10 21:35:28.495,2016/03/10 21:35:28.495,
Application_258049460,A_Complete,User_47,2016-03-10 21:35:28.499,2016/03/10 21:35:28.499,
Application_2021114965,O_Create Offer,User_46,2016-03-10 21:36:53.001,2016/03/10 21:36:53.001,
Application_2021114965,O_Created,User_46,2016-03-10 21:36:54.403,2016/03/10 21:36:54.403,
Application_334346995,A_Create Application,User_1,2016-03-10 21:39:43.088,2016/03/10 21:39:43.088,
Application_334346995,A_Submitted,User_1,2016-03-10 21:39:43.143,2016/03/10 21:39:43.143,
Application_2021114965,O_Sent (mail and online),User_46,2016-03-10 21:39:50.098,2016/03/10 21:39:50.098,
Application_2021114965,W_Call after offers,User_46,2016-03-10 21:39:50.135,2016/03/10 21:39:50.135,
Application_2021114965,A_Complete,User_46,2016-03-10 21:39:50.137,2016/03/10 21:39:50.137,
Application_334346995,A_Concept,User_1,2016-03-10 21:41:06.448,2016/03/10 21:41:06.448,
Application_360246644,A_Create Application,User_97,2016-03-10 21:43:08.472,2016/03/10 21:43:08.472,
Application_360246644,A_Concept,User_97,2016-03-10 21:43:08.475,2016/03/10 21:43:08.475,
Application_360246644,W_Complete application,User_97,2016-03-10 21:43:08.483,2016/03/10 21:50:02.670,
Application_360246644,A_Accepted,User_97,2016-03-10 21:48:31.422,2016/03/10 21:48:31.422,
Application_360246644,O_Create Offer,User_97,2016-03-10 21:49:44.472,2016/03/10 21:49:44.472,
Application_360246644,O_Created,User_97,2016-03-10 21:49:45.793,2016/03/10 21:49:45.793,
Application_360246644,O_Sent (mail and online),User_97,2016-03-10 21:50:02.654,2016/03/10 21:50:02.654,
Application_360246644,W_Call after offers,User_97,2016-03-10 21:50:02.678,2016/03/10 21:50:02.678,
Application_360246644,A_Complete,User_97,2016-03-10 21:50:02.682,2016/03/10 21:50:02.682,
Application_1674997921,A_Create Application,User_1,2016-03-10 22:01:57.030,2016/03/10 22:01:57.030,
Application_1674997921,A_Submitted,User_1,2016-03-10 22:01:57.069,2016/03/10 22:01:57.069,
Application_1674997921,A_Concept,User_1,2016-03-10 22:03:04.529,2016/03/10 22:03:04.529,
Application_2077342860,O_Accepted,User_30,2016-03-10 22:07:01.324,2016/03/10 22:07:01.324,True
Application_2077342860,A_Pending,User_30,2016-03-10 22:07:01.328,2016/03/10 22:07:01.328,True
Application_1216024843,W_Complete application,User_46,2016-03-10 22:11:14.103,2016/03/10 22:33:09.400,
Application_815617184,A_Create Application,User_1,2016-03-10 22:16:59.549,2016/03/10 22:16:59.549,
Application_815617184,A_Submitted,User_1,2016-03-10 22:16:59.601,2016/03/10 22:16:59.601,
Application_815617184,A_Concept,User_1,2016-03-10 22:18:38.975,2016/03/10 22:18:38.975,
Application_815617184,W_Complete application,User_39,2016-03-10 22:20:15.265,2016/03/10 22:33:40.712,
Application_1216024843,A_Accepted,User_46,2016-03-10 22:21:09.592,2016/03/10 22:21:09.592,
Application_616621453,A_Create Application,User_1,2016-03-10 22:22:41.107,2016/03/10 22:22:41.107,
Application_616621453,A_Submitted,User_1,2016-03-10 22:22:41.209,2016/03/10 22:22:41.209,
Application_616621453,A_Concept,User_1,2016-03-10 22:24:17.171,2016/03/10 22:24:17.171,
Application_815617184,A_Accepted,User_39,2016-03-10 22:25:33.744,2016/03/10 22:25:33.744,
Application_616621453,W_Complete application,User_97,2016-03-10 22:29:34.793,2016/03/10 22:29:34.793,
Application_1216024843,O_Create Offer,User_46,2016-03-10 22:32:29.698,2016/03/10 22:32:29.698,
Application_1216024843,O_Created,User_46,2016-03-10 22:32:31.104,2016/03/10 22:32:31.104,
Application_815617184,O_Create Offer,User_39,2016-03-10 22:32:51.321,2016/03/10 22:32:51.321,
Application_815617184,O_Created,User_39,2016-03-10 22:32:52.681,2016/03/10 22:32:52.681,
Application_1216024843,O_Sent (mail and online),User_46,2016-03-10 22:33:09.371,2016/03/10 22:33:09.371,
Application_1216024843,W_Call after offers,User_46,2016-03-10 22:33:09.420,2016/03/10 22:33:09.420,
Application_1216024843,A_Complete,User_46,2016-03-10 22:33:09.423,2016/03/10 22:33:09.423,
Application_815617184,O_Sent (mail and online),User_39,2016-03-10 22:33:40.695,2016/03/10 22:33:40.695,
Application_815617184,W_Call after offers,User_39,2016-03-10 22:33:40.721,2016/03/10 22:33:40.721,
Application_815617184,A_Complete,User_39,2016-03-10 22:33:40.723,2016/03/10 22:33:40.723,
Application_616621453,A_Accepted,User_4,2016-03-10 22:41:29.425,2016/03/10 22:41:29.425,
Application_616621453,O_Create Offer,User_4,2016-03-10 22:43:11.303,2016/03/10 22:43:11.303,
Application_616621453,O_Created,User_4,2016-03-10 22:43:12.640,2016/03/10 22:43:12.640,
Application_616621453,O_Sent (mail and online),User_4,2016-03-10 22:43:35.476,2016/03/10 22:43:35.476,
Application_616621453,W_Call after offers,User_4,2016-03-10 22:43:35.521,2016/03/10 22:43:35.521,
Application_616621453,A_Complete,User_4,2016-03-10 22:43:35.524,2016/03/10 22:43:35.524,
Application_816309757,A_Create Application,User_16,2016-03-10 22:44:13.474,2016/03/10 22:44:13.474,
Application_816309757,A_Concept,User_16,2016-03-10 22:44:13.478,2016/03/10 22:44:13.478,
Application_816309757,W_Complete application,User_16,2016-03-10 22:44:13.493,2016/03/10 22:44:13.493,
Application_117082133,A_Create Application,User_1,2016-03-10 22:49:17.630,2016/03/10 22:49:17.630,
Application_117082133,A_Submitted,User_1,2016-03-10 22:49:17.670,2016/03/10 22:49:17.670,
Application_117082133,A_Concept,User_1,2016-03-10 22:50:06.244,2016/03/10 22:50:06.244,
Application_641508359,A_Cancelled,User_49,2016-03-10 23:19:05.303,2016/03/10 23:19:05.303,
Application_641508359,O_Cancelled,User_49,2016-03-10 23:19:05.340,2016/03/10 23:19:05.340,False
Application_1789438034,W_Validate application,User_95,2016-03-10 23:21:42.448,2016/03/11 00:13:32.475,
Application_1789438034,A_Validating,User_114,2016-03-10 23:21:43.474,2016/03/10 23:21:43.474,
Application_1789438034,O_Returned,User_114,2016-03-10 23:21:46.338,2016/03/10 23:21:46.338,
Application_916744124,A_Cancelled,User_35,2016-03-10 23:21:48.622,2016/03/10 23:21:48.622,
Application_916744124,O_Cancelled,User_35,2016-03-10 23:21:48.652,2016/03/10 23:21:48.652,False
Application_1287576684,W_Complete application,User_39,2016-03-10 23:38:19.962,2016/03/11 00:06:16.056,
Application_2131053606,A_Accepted,User_49,2016-03-10 23:40:23.567,2016/03/10 23:40:23.567,
Application_1929270253,A_Cancelled,User_16,2016-03-10 23:45:13.034,2016/03/10 23:45:13.034,
Application_1929270253,O_Cancelled,User_16,2016-03-10 23:45:13.062,2016/03/10 23:45:13.062,False
Application_2131053606,O_Create Offer,User_49,2016-03-10 23:45:55.498,2016/03/10 23:45:55.498,
Application_2131053606,O_Created,User_49,2016-03-10 23:45:56.805,2016/03/10 23:45:56.805,
Application_2131053606,O_Sent (mail and online),User_49,2016-03-10 23:46:15.128,2016/03/10 23:46:15.128,
Application_2131053606,W_Call after offers,User_49,2016-03-10 23:46:15.154,2016/03/10 23:46:15.154,
Application_2131053606,A_Complete,User_49,2016-03-10 23:46:15.156,2016/03/10 23:46:15.156,
Application_164196969,A_Create Application,User_1,2016-03-10 23:55:13.216,2016/03/10 23:55:13.216,
Application_164196969,A_Submitted,User_1,2016-03-10 23:55:13.255,2016/03/10 23:55:13.255,
Application_164196969,A_Concept,User_1,2016-03-10 23:56:01.872,2016/03/10 23:56:01.872,
Application_1287576684,A_Accepted,User_39,2016-03-11 00:02:40.004,2016/03/11 00:02:40.004,
Application_1705553597,A_Create Application,User_1,2016-03-11 00:03:27.618,2016/03/11 00:03:27.618,
Application_1705553597,A_Submitted,User_1,2016-03-11 00:03:27.693,2016/03/11 00:03:27.693,
Application_1287576684,O_Create Offer,User_39,2016-03-11 00:05:13.043,2016/03/11 00:05:13.043,
Application_1287576684,O_Created,User_39,2016-03-11 00:05:14.374,2016/03/11 00:05:14.374,
Application_1287576684,O_Sent (mail and online),User_39,2016-03-11 00:06:16.042,2016/03/11 00:06:16.042,
Application_1287576684,W_Call after offers,User_39,2016-03-11 00:06:16.065,2016/03/11 00:06:16.065,
Application_1287576684,A_Complete,User_39,2016-03-11 00:06:16.066,2016/03/11 00:06:16.066,
Application_1789438034,O_Accepted,User_95,2016-03-11 00:13:32.463,2016/03/11 00:13:32.463,True
Application_1789438034,A_Pending,User_95,2016-03-11 00:13:32.469,2016/03/11 00:13:32.469,True
Application_632112558,O_Accepted,User_115,2016-03-11 00:13:56.558,2016/03/11 00:13:56.558,True
Application_632112558,A_Pending,User_115,2016-03-11 00:13:56.564,2016/03/11 00:13:56.564,True
Application_1731351151,A_Accepted,User_42,2016-03-11 00:23:53.435,2016/03/11 00:23:53.435,
Application_868512477,A_Create Application,User_16,2016-03-11 00:25:10.634,2016/03/11 00:25:10.634,
Application_868512477,A_Concept,User_16,2016-03-11 00:25:10.637,2016/03/11 00:25:10.637,
Application_868512477,W_Complete application,User_16,2016-03-11 00:25:10.644,2016/03/11 00:25:10.644,
Application_1618695918,A_Create Application,User_1,2016-03-11 00:27:03.446,2016/03/11 00:27:03.446,
Application_1618695918,A_Submitted,User_1,2016-03-11 00:27:03.489,2016/03/11 00:27:03.489,
Application_1618695918,A_Concept,User_1,2016-03-11 00:28:22.628,2016/03/11 00:28:22.628,
Application_1731351151,O_Create Offer,User_42,2016-03-11 00:28:59.373,2016/03/11 00:28:59.373,
Application_1731351151,O_Created,User_42,2016-03-11 00:29:00.765,2016/03/11 00:29:00.765,
Application_1731351151,O_Sent (mail and online),User_42,2016-03-11 00:30:08.557,2016/03/11 00:30:08.557,
Application_1731351151,W_Call after offers,User_42,2016-03-11 00:30:08.585,2016/03/11 00:30:08.585,
Application_1731351151,A_Complete,User_42,2016-03-11 00:30:08.588,2016/03/11 00:30:08.588,
Application_1027523448,W_Complete application,User_49,2016-03-11 00:30:39.747,2016/03/28 19:03:31.941,
Application_1807687318,A_Create Application,User_49,2016-03-11 00:31:04.264,2016/03/11 00:31:04.264,
Application_1807687318,W_Complete application,User_49,2016-03-11 00:31:04.279,2016/03/11 00:37:12.128,
Application_1807687318,A_Concept,User_49,2016-03-11 00:31:04.282,2016/03/11 00:31:04.282,
Application_1308799343,W_Complete application,User_10,2016-03-11 00:34:19.352,2016/03/11 04:28:16.528,
Application_1705553597,W_Handle leads,User_43,2016-03-11 00:34:41.173,2016/03/11 00:35:40.741,
Application_1807687318,A_Accepted,User_49,2016-03-11 00:34:59.296,2016/03/11 00:34:59.296,
Application_1705553597,W_Complete application,User_97,2016-03-11 00:35:40.750,2016/04/01 21:01:08.060,
Application_1705553597,A_Concept,User_43,2016-03-11 00:35:40.753,2016/03/11 00:35:40.753,
Application_1807687318,O_Create Offer,User_49,2016-03-11 00:36:58.692,2016/03/11 00:36:58.692,
Application_1807687318,O_Created,User_49,2016-03-11 00:36:59.968,2016/03/11 00:36:59.968,
Application_1807687318,O_Sent (mail and online),User_49,2016-03-11 00:37:12.106,2016/03/11 00:37:12.106,
Application_1807687318,W_Call after offers,User_49,2016-03-11 00:37:12.140,2016/03/11 00:37:12.140,
Application_1807687318,A_Complete,User_49,2016-03-11 00:37:12.144,2016/03/11 00:37:12.144,
Application_1746559085,W_Complete application,User_42,2016-03-11 00:44:37.453,2016/03/11 00:53:23.321,
